customerID,Churn,account_Contract,account_PaperlessBilling,account_PaymentMethod,account_Charges,customer_gender,customer_SeniorCitizen,customer_Partner,customer_Dependents,customer_tenure,phone_PhoneService,phone_MultipleLines,internet_InternetService,internet_OnlineSecurity,internet_OnlineBackup,internet_DeviceProtection,internet_TechSupport,internet_StreamingTV,internet_StreamingMovies,Contas_Diarias
7473-ZBDSN,no,Two year,No,Mailed check,18.8,Female,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6266666666666667
7479-NITWS,yes,Month-to-month,Yes,Credit card (automatic),89.35,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,2.978333333333333
7480-QNVZJ,yes,Month-to-month,Yes,Electronic check,95.7,Male,1,No,No,50,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,3.19
7480-SPLEF,no,Two year,Yes,Bank transfer (automatic),26.0,Male,0,Yes,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.8666666666666667
7481-ATQQS,yes,Month-to-month,Yes,Credit card (automatic),90.85,Female,1,No,No,49,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,3.0283333333333333
7483-IQWIB,no,Month-to-month,Yes,Electronic check,92.95,Male,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,3.0983333333333336
7486-KSRVI,yes,One year,Yes,Electronic check,100.0,Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,3.3333333333333335
7488-MXJIV,yes,Month-to-month,Yes,Electronic check,85.65,Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,2.855
7491-UYKGO,,One year,Yes,Mailed check,96.75,Female,1,No,No,53,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,3.225
7492-TAFJD,no,Two year,No,Mailed check,38.55,Male,0,Yes,Yes,7,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,1.285
7493-GVFIO,no,Two year,No,Credit card (automatic),20.55,Male,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.685
7493-TPUWZ,yes,Month-to-month,Yes,Electronic check,79.15,Male,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,2.6383333333333336
7495-OOKFY,yes,Month-to-month,Yes,Credit card (automatic),80.65,Female,1,Yes,No,8,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,2.6883333333333335
7501-IWUNG,no,Two year,Yes,Bank transfer (automatic),73.8,Female,0,Yes,Yes,61,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,2.46
7501-VTYLJ,no,Month-to-month,No,Mailed check,51.55,Female,0,No,Yes,2,Yes,No,DSL,No,Yes,No,No,No,No,1.7183333333333333
7502-BNYGS,no,Month-to-month,Yes,Credit card (automatic),69.1,Female,0,Yes,No,46,Yes,No,DSL,No,Yes,No,No,Yes,Yes,2.3033333333333332
7503-EPSZW,no,Two year,Yes,Mailed check,24.05,Female,0,Yes,Yes,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.8016666666666666
7503-MIOGA,no,Two year,Yes,Bank transfer (automatic),89.85,Female,1,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,2.9949999999999997
7503-QQRVF,yes,Month-to-month,Yes,Credit card (automatic),74.3,Male,1,Yes,No,16,Yes,No,Fiber optic,No,Yes,No,No,No,No,2.4766666666666666
7503-ZGUZJ,yes,Month-to-month,Yes,Mailed check,84.65,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,2.8216666666666668
7504-UWHNB,no,Month-to-month,No,Electronic check,69.75,Male,0,No,No,25,Yes,No,Fiber optic,No,No,No,No,No,No,2.325
7508-DQAKK,no,Two year,Yes,Credit card (automatic),86.4,Female,0,No,No,64,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,2.8800000000000003
7508-KBIMB,no,One year,Yes,Credit card (automatic),56.25,Male,0,Yes,Yes,24,Yes,No,DSL,Yes,No,Yes,No,No,No,1.875
7508-MYBOG,yes,Month-to-month,Yes,Electronic check,86.1,Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,2.8699999999999997
7508-SMHXL,no,Month-to-month,No,Credit card (automatic),89.0,Female,1,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,2.966666666666667
7511-YMXVQ,yes,Month-to-month,Yes,Electronic check,45.4,Male,0,No,No,9,No,No phone service,DSL,No,No,No,No,Yes,Yes,1.5133333333333332
7515-LODFU,no,Two year,No,Credit card (automatic),20.3,Male,1,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6766666666666666
7516-GMHUV,no,Two year,Yes,Credit card (automatic),105.05,Male,1,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,3.5016666666666665
7517-LDMPS,no,Month-to-month,Yes,Electronic check,84.6,Female,0,No,No,12,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,2.82
7517-SAWMO,yes,Month-to-month,Yes,Electronic check,73.2,Female,0,Yes,No,19,Yes,No,Fiber optic,Yes,No,No,No,No,No,2.44
7519-JTWQH,no,Two year,Yes,Bank transfer (automatic),110.5,Female,0,No,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,3.683333333333333
7520-HQWJU,no,Month-to-month,Yes,Bank transfer (automatic),67.45,Female,0,Yes,Yes,66,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,2.2483333333333335
7521-AFHAB,no,Month-to-month,No,Mailed check,44.8,Female,0,Yes,Yes,5,Yes,No,DSL,No,No,No,No,No,No,1.4933333333333332
7521-YXVZY,no,Month-to-month,No,Mailed check,19.95,Male,0,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6649999999999999
7524-VRLPL,no,Two year,No,Credit card (automatic),74.1,Male,1,No,No,69,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,2.4699999999999998
7526-BEZQB,yes,Month-to-month,Yes,Electronic check,96.05,Male,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,3.2016666666666667
7526-IVLYU,no,Month-to-month,Yes,Mailed check,19.65,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6549999999999999
7527-QNRUS,no,Two year,Yes,Mailed check,25.15,Male,0,Yes,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.8383333333333333
7529-ZDFXI,no,Month-to-month,Yes,Electronic check,89.85,Male,1,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,2.9949999999999997
7530-HDYDS,yes,Month-to-month,Yes,Credit card (automatic),84.25,Female,0,No,No,38,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,2.808333333333333
7531-GQHME,no,Month-to-month,No,Credit card (automatic),20.05,Male,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6683333333333333
7534-BFESC,yes,Month-to-month,Yes,Electronic check,76.1,Male,1,No,No,24,Yes,Yes,Fiber optic,No,No,No,No,No,No,2.5366666666666666
7537-CBQUZ,no,Month-to-month,Yes,Bank transfer (automatic),109.4,Male,1,No,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,3.646666666666667
7537-RBWEA,no,Month-to-month,Yes,Mailed check,25.15,Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,0.8383333333333333
7538-GWHML,yes,Month-to-month,No,Electronic check,69.65,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,2.3216666666666668
7541-YLXCL,yes,One year,Yes,Mailed check,65.4,Male,0,No,No,36,Yes,No,DSL,No,Yes,No,Yes,No,Yes,2.18
7542-CYDDM,no,Month-to-month,No,Mailed check,20.05,Male,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6683333333333333
7544-ZVIKX,no,One year,Yes,Bank transfer (automatic),105.05,Male,0,Yes,Yes,58,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,3.5016666666666665
7547-EKNFS,yes,Month-to-month,Yes,Bank transfer (automatic),95.25,Male,0,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,3.175
7548-SEPYI,yes,Month-to-month,Yes,Electronic check,96.25,Female,0,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,3.2083333333333335
7549-MYGPK,yes,Month-to-month,Yes,Electronic check,100.55,Female,0,Yes,Yes,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,3.3516666666666666
7550-WIQVA,no,One year,Yes,Electronic check,108.25,Male,0,Yes,Yes,50,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,3.6083333333333334
7551-DACSP,yes,Month-to-month,Yes,Mailed check,55.3,Male,0,Yes,Yes,6,Yes,No,DSL,No,Yes,Yes,No,No,No,1.8433333333333333
7551-JOHTI,yes,Month-to-month,No,Mailed check,19.5,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.65
7552-KEYGT,no,Two year,No,Bank transfer (automatic),19.55,Male,0,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6516666666666667
7554-AKDQF,no,Month-to-month,No,Mailed check,45.65,Female,0,Yes,No,6,Yes,No,DSL,No,No,No,No,No,No,1.5216666666666667
7554-NEWDD,no,Two year,No,Bank transfer (automatic),25.7,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.8566666666666667
7558-IMLMT,no,Two year,Yes,Mailed check,20.8,Male,0,Yes,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6933333333333334
7560-QJAVJ,no,Two year,No,Bank transfer (automatic),79.6,Female,0,No,No,70,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,2.6533333333333333
7560-QRBXH,no,One year,No,Mailed check,19.95,Female,0,No,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6649999999999999
7562-GSUHK,yes,Month-to-month,Yes,Credit card (automatic),93.2,Female,0,No,No,16,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,3.106666666666667
7562-UXTPG,no,Month-to-month,Yes,Mailed check,70.15,Female,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,No,2.3383333333333334
7563-BIUPC,yes,Month-to-month,Yes,Electronic check,80.6,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,2.6866666666666665
7564-GHCVB,no,Two year,No,Bank transfer (automatic),79.05,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,2.635
7566-DSRLQ,no,Two year,Yes,Electronic check,110.15,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,3.671666666666667
7567-ECMCM,no,Month-to-month,Yes,Credit card (automatic),79.85,Male,0,No,No,24,Yes,No,Fiber optic,No,No,No,No,No,Yes,2.6616666666666666
7568-PODML,yes,Month-to-month,Yes,Mailed check,45.3,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,Yes,Yes,1.51
7569-NMZYQ,no,Two year,Yes,Bank transfer (automatic),118.75,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,3.9583333333333335
7570-WELNY,no,Two year,Yes,Bank transfer (automatic),84.7,Female,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,2.8233333333333333
7571-YXDAD,yes,Month-to-month,No,Credit card (automatic),74.9,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,2.496666666666667
7572-KPVKK,no,Two year,Yes,Electronic check,104.05,Male,0,No,Yes,62,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,3.4683333333333333
7576-ASEJU,no,One year,Yes,Credit card (automatic),74.7,Female,0,Yes,Yes,41,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,2.49
7576-JMYWV,no,Month-to-month,Yes,Electronic check,110.2,Female,1,Yes,Yes,46,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,3.6733333333333333
7576-OYWBN,yes,Month-to-month,Yes,Electronic check,76.05,Male,1,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,2.5349999999999997
7577-SWIFR,no,Month-to-month,Yes,Electronic check,89.25,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,2.975
7579-KKLOE,no,Two year,Yes,Mailed check,91.25,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,3.0416666666666665
7579-OOPEC,yes,Month-to-month,No,Credit card (automatic),50.15,Female,1,Yes,No,2,Yes,No,DSL,No,Yes,No,No,No,No,1.6716666666666666
7580-UGXNC,yes,Month-to-month,No,Mailed check,54.85,Female,1,No,No,2,Yes,No,DSL,Yes,Yes,No,No,No,No,1.8283333333333334
7581-EBBOU,no,One year,Yes,Credit card (automatic),70.15,Female,0,No,No,60,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,2.3383333333333334
7586-NHQEA,,Two year,Yes,Mailed check,29.6,Female,0,No,No,10,No,No phone service,DSL,No,No,No,Yes,No,No,0.9866666666666667
7586-ZATGZ,no,Month-to-month,Yes,Electronic check,84.9,Male,0,No,No,40,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,2.83
7587-AOVVU,no,Month-to-month,No,Electronic check,100.75,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,3.3583333333333334
7587-RZNME,yes,Month-to-month,Yes,Electronic check,43.3,Male,0,No,No,3,Yes,No,DSL,No,No,No,No,No,No,1.4433333333333331
7590-VHVEG,no,Month-to-month,Yes,Electronic check,29.85,Female,0,Yes,No,1,No,No phone service,DSL,No,Yes,No,No,No,No,0.995
7593-JNWRU,yes,Month-to-month,Yes,Bank transfer (automatic),44.6,Male,0,Yes,Yes,6,Yes,No,DSL,No,No,No,No,No,No,1.4866666666666668
7593-XFKDI,yes,Month-to-month,No,Mailed check,46.3,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,1.5433333333333332
7594-LZNWR,no,Month-to-month,No,Credit card (automatic),69.15,Male,1,No,No,34,Yes,No,Fiber optic,No,No,No,No,No,No,2.305
7594-RQHXR,yes,Month-to-month,Yes,Electronic check,79.6,Female,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,2.6533333333333333
7595-EHCDL,no,Month-to-month,No,Credit card (automatic),50.6,Male,0,Yes,Yes,32,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,1.6866666666666668
7595-EUIVN,yes,Month-to-month,No,Electronic check,75.8,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,2.5266666666666664
7596-IIWYC,no,Two year,Yes,Bank transfer (automatic),20.25,Female,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.675
7596-LDUXP,no,One year,Yes,Credit card (automatic),85.15,Female,0,No,No,12,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,2.8383333333333334
7596-ZYWBB,no,Two year,Yes,Mailed check,59.6,Female,0,No,No,65,Yes,No,DSL,Yes,Yes,No,Yes,No,No,1.9866666666666668
7598-UAASY,yes,Month-to-month,No,Electronic check,76.4,Male,0,Yes,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,No,2.546666666666667
7599-FKVXZ,yes,Month-to-month,Yes,Bank transfer (automatic),106.15,Male,0,Yes,No,42,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,3.5383333333333336
7599-NTMDP,no,Two year,No,Bank transfer (automatic),48.7,Female,0,Yes,Yes,62,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,1.6233333333333335
7601-DHFWZ,no,Two year,No,Credit card (automatic),24.0,Female,0,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.8
7601-GNDYK,no,Two year,No,Mailed check,19.6,Male,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6533333333333334
7601-WFVZV,no,Month-to-month,No,Mailed check,19.55,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6516666666666667
7602-DBTOU,no,Two year,No,Mailed check,19.6,Female,0,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6533333333333334
7602-MVRMB,no,Two year,Yes,Bank transfer (automatic),110.45,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,3.6816666666666666
7603-USHJS,yes,Month-to-month,Yes,Credit card (automatic),73.75,Male,0,No,Yes,12,Yes,Yes,Fiber optic,No,No,No,No,No,No,2.4583333333333335
7605-BDWDC,no,Two year,Yes,Bank transfer (automatic),49.85,Female,0,No,No,31,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,1.6616666666666666
7605-SNLQG,no,Month-to-month,Yes,Credit card (automatic),50.25,Female,0,Yes,No,45,Yes,No,DSL,No,No,Yes,No,No,No,1.675
7606-BPHHN,no,Two year,Yes,Credit card (automatic),19.8,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.66
7606-GWMKE,,Month-to-month,No,Mailed check,24.7,Male,0,No,Yes,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.8233333333333334
7607-QKKTJ,no,One year,Yes,Credit card (automatic),95.0,Male,0,Yes,Yes,45,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,3.1666666666666665
7608-RGIRO,no,Two year,Yes,Mailed check,24.4,Male,0,No,Yes,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.8133333333333332
7609-NRNCA,no,One year,No,Mailed check,19.55,Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6516666666666667
7609-YBPXG,no,Two year,No,Bank transfer (automatic),87.1,Male,0,No,No,54,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,2.9033333333333333
7610-TVOPG,no,Month-to-month,Yes,Electronic check,26.35,Male,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.8783333333333334
7611-YKYTC,no,Month-to-month,No,Bank transfer (automatic),75.0,Male,0,Yes,Yes,22,Yes,No,Fiber optic,Yes,No,No,No,No,No,2.5
7613-LLQFO,yes,Month-to-month,Yes,Electronic check,84.45,Male,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,2.815
7614-QVWQL,yes,One year,Yes,Bank transfer (automatic),51.8,Male,0,Yes,Yes,49,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,1.7266666666666666
7615-ESMYF,yes,Month-to-month,No,Electronic check,44.6,Female,0,Yes,No,2,No,No phone service,DSL,No,No,No,No,Yes,Yes,1.4866666666666668
7617-EYGLW,no,Month-to-month,No,Electronic check,19.45,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6483333333333333
7619-ODSGN,yes,Month-to-month,No,Electronic check,54.75,Male,0,Yes,Yes,24,Yes,Yes,DSL,Yes,No,No,No,No,No,1.825
7619-PLRLP,no,One year,No,Bank transfer (automatic),74.1,Female,0,Yes,No,53,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,2.4699999999999998
7621-VPNET,no,Month-to-month,Yes,Credit card (automatic),85.9,Female,0,Yes,No,42,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,2.8633333333333337
7622-FWGEW,no,Two year,Yes,Bank transfer (automatic),85.65,Male,1,Yes,No,56,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,2.855
7622-NXQZR,no,Month-to-month,Yes,Credit card (automatic),30.1,Male,0,No,No,28,No,No phone service,DSL,No,No,No,Yes,No,No,1.0033333333333334
7623-HKYRK,no,Month-to-month,No,Mailed check,19.7,Male,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6566666666666666
7623-TRNQN,yes,Month-to-month,Yes,Mailed check,49.9,Male,0,No,Yes,1,Yes,No,DSL,No,No,No,Yes,No,No,1.6633333333333333
7625-XCQRH,yes,Month-to-month,Yes,Electronic check,76.5,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,2.55
7627-JKIAZ,yes,Month-to-month,Yes,Credit card (automatic),78.95,Female,0,Yes,No,37,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,2.631666666666667
7629-WFGLW,no,One year,No,Electronic check,95.65,Female,1,Yes,No,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,3.1883333333333335
7629-WIXZF,no,One year,Yes,Electronic check,59.1,Female,0,No,No,7,Yes,No,DSL,Yes,No,No,No,No,Yes,1.97
7632-MNYOY,yes,One year,No,Credit card (automatic),110.9,Male,1,No,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,3.6966666666666668
7632-YUTXB,no,One year,No,Mailed check,20.05,Female,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6683333333333333
7633-MVPUY,no,Two year,Yes,Electronic check,59.75,Male,0,Yes,No,57,Yes,No,DSL,Yes,Yes,No,Yes,No,No,1.9916666666666667
7634-HLQJR,no,Two year,No,Credit card (automatic),20.05,Female,0,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6683333333333333
7634-WSWDB,no,Month-to-month,Yes,Electronic check,38.5,Female,0,No,Yes,8,No,No phone service,DSL,Yes,No,No,No,No,Yes,1.2833333333333334
7636-OWBPG,no,Month-to-month,Yes,Credit card (automatic),29.35,Male,1,No,No,12,No,No phone service,DSL,No,Yes,No,No,No,No,0.9783333333333334
7636-PEPNS,no,One year,Yes,Mailed check,44.1,Female,0,Yes,Yes,58,Yes,No,DSL,No,No,No,No,No,No,1.47
7636-XUHWW,no,Month-to-month,Yes,Credit card (automatic),19.9,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6633333333333333
7637-IKUJQ,,Month-to-month,Yes,Electronic check,103.05,Male,0,Yes,No,57,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,3.435
7638-QVMVY,yes,Month-to-month,Yes,Electronic check,79.0,Female,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,No,2.6333333333333333
7639-LIAYI,no,Two year,Yes,Credit card (automatic),79.75,Male,0,No,No,52,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,2.658333333333333
7639-OPLNG,no,Two year,Yes,Bank transfer (automatic),79.25,Male,0,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,2.6416666666666666
7639-SUPCW,yes,Month-to-month,Yes,Credit card (automatic),48.8,Female,0,No,No,22,Yes,No,DSL,Yes,No,No,No,No,No,1.6266666666666665
7641-EUYET,yes,Month-to-month,Yes,Electronic check,100.7,Male,1,Yes,Yes,46,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,3.356666666666667
